Date,Open,High,Low,Close,Volume
1988-09-15,0.013239973614266376,0.012779842150501208,0.012420481311039455,0.011992206816647422,0.12312641045505068
1988-09-16,0.011981602650344203,0.013884138222231779,0.011664439053343523,0.014702542738234181,0.16514534002492504
1988-09-19,0.014681234784447272,0.013712592629798015,0.011750860762305748,0.01273432799517904,0.10170433493886624
1988-09-20,0.012734465746703894,0.01309076934088721,0.012928102062054192,0.013713068985710175,0.10713563946242716
1988-09-21,0.013734748604642688,0.01370189381310033,0.01398655495858575,0.014175541430602179,0.09465626999898952
1988-09-22,0.01419722493764819,0.01363753580440924,0.01266890281772065,0.013121505473758677,0.11425106941965038
1988-09-23,0.013089414331769411,0.013348071647540649,0.012690491774322965,0.013745333954847672,0.10956078008690086
1988-09-26,0.013745481481828914,0.012801273020024151,0.013046890465271133,0.012798857933453922,0.0854104213681835
1988-09-27,0.012799028643961652,0.012329531217896483,0.012398892354437197,0.01213203172123467,0.08253898750378927
1988-09-28,0.012078397521097961,0.012029336080335795,0.012139659628806088,0.013013945538308869,0.08313685203273939
1988-09-29,0.013014117481778997,0.016253542833168322,0.013554512296327759,0.01678908244477656,0.11856243052982585
1988-09-30,0.016735499303739743,0.0182369955923245,0.01634103863812464,0.01605772736981731,0.1353700023577756
1988-10-03,0.016025667741937033,0.015063491119351236,0.013295311971952273,0.015487694989475498,0.09716561689514634
1988-10-04,0.015466362120693966,0.014934840502091096,0.01491537475165311,0.01467027776909674,0.1202212940819832
1988-10-05,0.014670468565323669,0.015642451597082885,0.014634554149461632,0.016003930193535243,0.1348479234733403
1988-10-06,0.01600413530368988,0.015578126824519367,0.015952206290326787,0.016573995915456496,0.11669305129846069
1988-10-07,0.016552674705809345,0.021667834535945618,0.017107858633473028,0.022683025102458954,0.16959143116979353
1988-10-10,0.022661770535818193,0.022332551727896943,0.022216468479256624,0.02286584773817646,0.09234901815487216
1988-10-11,0.022758565406572007,0.021850078945077067,0.021384815731548323,0.022532435169834275,0.10602411667621003
1988-10-12,0.02250044503419768,0.021517720885168068,0.01784227953331108,0.018284091980946937,0.11776247094883627
1988-10-13,0.018241290029241075,0.019266234838666352,0.018209522924506616,0.019617744405385384,0.1175014315066186
1988-10-14,0.019660986494783816,0.020531376613999897,0.018954721561997123,0.01991889308012501,0.12230960961972448
1988-10-17,0.019886874893662088,0.02014539152609185,0.01995918532637425,0.0208976340706562,0.0878271413654889
1988-10-18,0.020908624581519764,0.023083058870195516,0.02147123744051055,0.02409197356874465,0.12421267135976286
1988-10-19,0.024102998364061767,0.02430527350636097,0.019311153734242803,0.021499930344600515,0.14429586715618578
1988-10-20,0.02148942822352623,0.026824792840208223,0.02203284732367977,0.027856345447174913,0.1470157297315504
1988-10-21,0.027845911548723234,0.02766105562459331,0.026601436242896404,0.028695261533118854,0.151924955370676
1988-10-24,0.02865257132321708,0.027971982814979368,0.027811077718197075,0.027211018100520845,0.13102495873892686
1988-10-25,0.027200577275850013,0.0267818978650346,0.027368256238244792,0.027318578035970542,0.11805719289972716
1988-10-26,0.02729737214660377,0.02643880775230023,0.02593181569416264,0.026243043213561912,0.14025396611539626
1988-10-27,0.026200326684302166,0.025216593116134778,0.02102841596055821,0.021833343988477638,0.1528764862406952
1988-10-28,0.021833611665014574,0.02317954656510729,0.022410868452527766,0.023177762516488398,0.11057125534709825
1988-10-31,0.02317804462250428,0.023083058870195516,0.022259679873758653,0.023650999989417776,0.10817979723129778
1988-11-01,0.023640520955509836,0.023276034260019063,0.02319931088577587,0.023747794896830154,0.11473946579541244
1988-11-02,0.023748082045387198,0.02314738364275898,0.022194847121398742,0.023747794896830154,0.12320219609956548
1988-11-03,0.023715817805500194,0.02413372791392715,0.02431175291446186,0.02389838482945489,0.11619623429553033
1988-11-04,0.023791080238006856,0.02287935035541344,0.02136322677494601,0.020790074135206393,0.10828084475731752
1988-11-07,0.02076879817620897,0.019780870543834483,0.018457910949890355,0.0182302958801997,0.10010441577688706
1988-11-08,0.018241290029241075,0.019234071916317985,0.018792721764278153,0.019542449439073073,0.1066640843410017
1988-11-09,0.0195211934314104,0.018537191802018405,0.01687024834574169,0.017584968533545575,0.1163309643302233
1988-11-10,0.017563690440934365,0.01770092901763337,0.017766701444554334,0.017972177202634998,0.09593620532857286
1988-11-11,0.01791860675960888,0.016971885980985424,0.012301691827780625,0.011766353108220162,0.10147697800532184
1988-11-14,0.01176648047058948,0.012211612653461712,0.011081240213571986,0.011551233237320546,0.10770824210987233
1988-11-15,0.01155139055722565,0.011675546078770527,0.012085670496651602,0.012218059449539853,0.08435784297214456
1988-11-16,0.012282754557275566,0.011311025096513161,0.006825872072099004,0.007356653883135833,0.12354744181346625
1988-11-17,0.008195657931125755,0.008330496013363498,0.007473903664230452,0.008195569969079775,0.10634410050860588
1988-11-18,0.008184925053939529,0.0093918971099205,0.00871594531508324,0.010206814709309786,0.08785240324699382
1988-11-21,0.01006713119442515,0.009231083570311993,0.0074306933497702565,0.0099379310037076,0.0887870928626764
1988-11-22,0.009895039473680978,0.010710632677125409,0.00960158719494597,0.011002699722543974,0.09431944491225706
1988-11-23,0.011002851155106186,0.012543971785503927,0.011534838351134835,0.012927916734468858,0.08169692478695813
1988-11-25,0.012906556391901636,0.01194357936611612,0.010735618180234274,0.0110242319296886,0.04808178113105864
1988-11-28,0.011002851155106186,0.011922148496593121,0.011275639106801238,0.01254074033142405,0.09135538414901141
1988-11-29,0.012487110517906741,0.014420204796922964,0.01252849197660394,0.01498219254740868,0.09467311125332614
1988-11-30,0.014971620472255032,0.017690196964808003,0.015520196029324362,0.017982943306207366,0.12026339721782478
1988-12-01,0.017950872075042312,0.016982618033810737,0.016999847967908543,0.01668152250932675,0.09632355417831519
1988-12-02,0.016670968672872932,0.015685313336128826,0.015055785592769766,0.0159501674343675,0.09230691501903061
1988-12-05,0.019295305032532073,0.019041095454361223,0.01650303843584361,0.019305830702608384,0.10919027249149516
1988-12-06,0.019295305032532073,0.021474859146122016,0.019537952803024228,0.022166756556819767,0.1207096904577453
1988-12-07,0.022156261592709336,0.02267564291276447,0.022475667723590165,0.022747555040733836,0.11230590454377042
1988-12-08,0.022737066310262177,0.021732160380642296,0.021622426019279606,0.021091221734411136,0.09191956616928829
1988-12-09,0.021059216130407676,0.02139980124860008,0.021395625870456292,0.021564460282875453,0.10002020950520395
1988-12-12,0.02155395885439304,0.02247193439798234,0.021590025843727434,0.02101592676809877,0.0919279867964566
1988-12-13,0.021005419452273577,0.020006008856006396,0.019494742488564032,0.020790074135206393,0.0988160598201354
1988-12-14,0.020779564395332573,0.019780870543834483,0.019494742488564032,0.019714539312797763,0.09882448044730371
1988-12-15,0.01971478317291797,0.019041095454361223,0.01887914347324038,0.01860673952125169,0.10258850079153894
1988-12-16,0.01859620634791559,0.01975943967431143,0.019170742893126147,0.020768575269641265,0.15282596247768532
1988-12-19,0.020758065299022743,0.022997269991981373,0.020607183437208187,0.023586471126677777,0.12400215568055509
1988-12-20,0.023575991400189455,0.024219516792141293,0.02261607856470682,0.02203769775580483,0.12302536292903093
1988-12-21,0.02202720140652209,0.021410501137430926,0.02135241555599615,0.021940903923927335,0.11137121492808784
1988-12-22,0.021930406535768332,0.021474859146122016,0.021957235753625515,0.021392370409150763,0.11411633938495738
1988-12-23,0.02138186713364887,0.02158204565773153,0.021968046972575428,0.022467905231559393,0.05622452760281585
1988-12-27,0.0224574134996407,0.021689265405468616,0.021827636131458716,0.021349340411975837,0.06104954697025834
1988-12-28,0.021338836674638317,0.021110304927737022,0.021212037116135063,0.021618224117578022,0.08053487823773114
1988-12-29,0.021607723266136247,0.023115220720410667,0.022194847121398742,0.02411347243430978,0.09793189396746269
1988-12-30,0.02409226548687554,0.023501173644324247,0.022886089027990275,0.022306581461407016,0.0944962780827916
1989-01-03,0.022296087998020075,0.02129258150086294,0.018663122142111355,0.019714539312797763,0.09558253898750378
1989-01-04,0.019704018029340742,0.02346901072197588,0.020283184921812136,0.024145737403447276,0.11343426858432415
1989-01-05,0.0241352636794952,0.02535597578622023,0.024732951956514426,0.024769565884536215,0.13393007511199434
1989-01-06,0.024759098856058648,0.025945636152782725,0.02535939459204356,0.025479422093930393,0.12322745798107043
1989-01-09,0.025468962684252305,0.025763391743651276,0.02569420432638947,0.025812835737807405,0.12478527400720804
1989-01-10,0.02580237990661699,0.025431000447614593,0.024743762095422395,0.02516750839115328,0.10561992657213108
1989-01-11,0.025157045633743713,0.025892042360911416,0.025575382441875127,0.02692063552935353,0.11280272154670079
1989-01-12,0.026910191588042254,0.02870102585162726,0.027519478298311306,0.02816825914995197,0.14147495705480143
1989-01-13,0.02815782859923177,0.028154227224110817,0.028275487074709782,0.02892111416601123,0.09879921856579878
1989-01-16,0.028910691695591517,0.028969059138972797,0.029269140700178886,0.02921153007875804,0.0862188015763414
1989-01-17,0.0292011107253366,0.028175691329761443,0.02865350928359961,0.028576935494096678,0.10857556670820842
1989-01-18,0.028566509329649548,0.03110259338491217,0.028210687803647327,0.03178204109575755,0.14522213614470006
1989-01-19,0.031771649331315155,0.03220688945664274,0.031980056551963454,0.03219074970594693,0.1490787833877867
1989-01-20,0.032169596109000276,0.03128487103017119,0.03155882402861343,0.031889601031207304,0.12726093839469163
1989-01-23,0.0331913780632489,0.032292678334856884,0.030208771712196103,0.029598706481802795,0.10664724308666508
1989-01-24,0.029588291283898116,0.0328394437262457,0.030208771712196103,0.033890079667865,0.14704941224022364
1989-01-25,0.033879710528741724,0.03354705589337059,0.03395651802261246,0.03458920419080125,0.14198861531206844
1989-01-26,0.034578842555295586,0.03726735899386041,0.034129329039281286,0.037331804005990565,0.16610529152211256
1989-01-27,0.037321471806471884,0.040976931113657966,0.037974274796312324,0.039622698555395075,0.20199400451345614
1989-01-30,0.03961239094376623,0.03995842392014143,0.03997235978490293,0.04088105601352121,0.1287008656404729
1989-01-31,0.04087076190768846,0.042510106176337104,0.040004758880413216,0.04354839420397766,0.15077975007578565
1989-02-01,0.043538128726358094,0.04338923069976813,0.04286686331096684,0.04313968559378828,0.16895988413217014
1989-02-02,0.043129415729549425,0.042949683983983244,0.04242404291105645,0.04287080188818615,0.14183704402303882
1989-02-03,0.042860529138051495,0.042670919715945554,0.04279125282095453,0.04301062679277334,0.1330374886321533
1989-02-06,0.043000355543362234,0.04195257549599524,0.041505999775599656,0.04201038801221191,0.11451210886186802
1989-02-07,0.04200010602736082,0.04554422797922486,0.042391642735504276,0.045871553722519665,0.1703240257334366
1989-02-08,0.045850546959962324,0.045790830397047455,0.04523215820945564,0.04481751776567616,0.14688099969685742
1989-02-09,0.044807265909403926,0.04388243553541327,0.04172202218677057,0.042031886877777036,0.1761847822425814
1989-02-10,0.04202160512367065,0.04095550024413497,0.03826587421619809,0.03768671651543276,0.13352588500791537
1989-02-13,0.037676388125146454,0.037749831776680176,0.037099444135399395,0.0382460161337817,0.10823032099430765
1989-02-14,0.03823569374638952,0.03914359200527939,0.03767186523751853,0.03746086388254033,0.1142005456566405
1989-02-15,0.03745053306820545,0.03919721796114517,0.0377582534651833,0.04007440489671471,0.11724039206440096
1989-02-16,0.04006410213319461,0.039979854789664426,0.040706779604699095,0.040687468349766276,0.13680150897638854
1989-02-17,0.040677172166180886,0.042091958166080745,0.04121440035571389,0.04278477415988097,0.12170332446360604
1989-02-21,0.042774500486421285,0.04200620252399423,0.04172202218677057,0.041945858073937026,0.10690828252888275
1989-02-22,0.04193557539649401,0.04086974352991529,0.03696984451323265,0.03649288899558151,0.12475159149853479
1989-02-23,0.036482547792091036,0.036656235593780395,0.035965380748855524,0.03771898148457015,0.11399845060460101
1989-02-24,0.03770865344057983,0.036656235593780395,0.033049287186147414,0.03242736844241162,0.12268011721513017
1989-02-27,0.032416983604188376,0.03244275982164002,0.03210965617413025,0.03316948962094324,0.1051820539593789
1989-02-28,0.03315911274781547,0.03383655221423365,0.03358930811271432,0.034288022174482125,0.11152278621711745
1989-03-01,0.0342776573064269,0.034758571712838415,0.03232564402396182,0.032405836235266994,0.13659941392434907
1989-03-02,0.032395451165941225,0.034801465615878824,0.0330276647482477,0.0354603841703478,0.12377479874701067
1989-03-03,0.035439265665986264,0.03572348511448359,0.035544180626761124,0.03678327156674882,0.11519417966250126
1989-03-06,0.03679446484259963,0.03961533380740706,0.03742344373083739,0.040687468349766276,0.1295850314931456
1989-03-07,0.040677172166180886,0.039990586842489795,0.039929148390400904,0.0396764623900977,0.13263329852807437
1989-03-08,0.03966615535550949,0.0404837584420073,0.03993995960935082,0.039902316098524904,0.12852403246993835
1989-03-09,0.03989201148799687,0.03948668211801376,0.0403071695192489,0.03974099232837258,0.10792717841624844
1989-03-10,0.0397306859863763,0.038671851275284885,0.0378770753496977,0.03861169367126133,0.11101754858701875
1989-03-13,0.038601375208641264,0.04108415086139511,0.03925952784166714,0.04123600078900802,0.10565360908080433
1989-03-14,0.041225710492753975,0.04120210266195751,0.04114960108465143,0.041042413125253085,0.10524099834955707
1989-03-15,0.041032120751246404,0.04172743718382338,0.041700433230168255,0.042687979252468644,0.1280608979756812
1989-03-16,0.0426777045401211,0.04516897494414218,0.04334208496647135,0.04566719887965753,0.15245545488227963
1989-03-17,0.04565695614290838,0.04457931457757969,0.03731543306527285,0.038407338828399196,0.1919145137929873
1989-03-20,0.038397018172463715,0.037342415819249186,0.03459373947583588,0.035428119201210306,0.11474788642258074
1989-03-21,0.035417766569676434,0.037010057759340076,0.03606261259672572,0.03694459533690114,0.10695880629189261
1989-03-22,0.03693425898151942,0.03602368025204428,0.03604099123886784,0.03604114931268232,0.11079861228064265
1989-03-23,0.03603080326072533,0.03607730728004327,0.03459373947583588,0.03441711431707656,0.11684462258749032
1989-03-27,0.034406750834551414,0.035069498903224416,0.03406452868817694,0.036127210382567,0.08249688436794772
1989-03-28,0.03611686525429292,0.036945731914643454,0.0367646333210116,0.03722424407054076,0.11067230287311798
1989-03-29,0.03721391071659452,0.03740674166394581,0.037682675376426555,0.03804166129091957,0.10883660615042608
1989-03-30,0.03803133671021197,0.03853246860519943,0.03776906468413316,0.038224483926637076,0.12206541143184343
1989-03-31,0.03821416130814237,0.03977614627488235,0.038870695493869345,0.04075199721250633,0.1313365219441544
1989-04-03,0.04074170172150132,0.04200620252399423,0.041138789865701575,0.0423868316532639,0.12603152682811816
1989-04-04,0.042387286585922335,0.041320021226392334,0.04124680053126606,0.04122523576097059,0.12268011721513017
1989-04-05,0.0412149453491768,0.041352184148740645,0.04185162180893737,0.042225474541532027,0.12705884334265216
1989-04-06,0.04219369576886839,0.041148475633958514,0.04103077920013709,0.04120373689540546,0.1107649297719694
1989-04-07,0.04119344625286697,0.042628024740771875,0.040847190445815806,0.04321498163563553,0.11953922328135
1989-04-10,0.04320471257953984,0.04297111485350624,0.04354729507865046,0.04316118445935341,0.0917848361345953
1989-04-11,0.043150914825859255,0.04396819117749978,0.04382808327958637,0.04464542789195147,0.11101754858701875
1989-04-12,0.044635174188659754,0.04497599955431858,0.045318546437120355,0.04518319530315579,0.12648624069520698
1989-04-13,0.04517294737165567,0.04410757384758518,0.04292085244312133,0.04239756441525672,0.10660513995082353
1989-04-14,0.042387286585922335,0.0466592561037808,0.04306126328423798,0.04773220745459017,0.13034288793829363
1989-04-17,0.047721986881324396,0.04733470534855744,0.04771624043111944,0.04811941719921442,0.09561622149617703
1989-04-18,0.04810920078182329,0.05188053918060692,0.048807093503203114,0.05274420402915375,0.1630738657415204
1989-04-19,0.05273403724903164,0.05341368207929159,0.052738428567940754,0.053959563756149576,0.14864091077503452
1989-04-20,0.05394941002033421,0.05371387721685228,0.05184200895042562,0.05292705893091587,0.13555525615547845
1989-04-21,0.052916894113352986,0.055482890480534175,0.0536348816667534,0.05660536973946145,0.14510424736434369
1989-04-24,0.05659524440075675,0.055482890480534175,0.05540613410526518,0.0556158959869375,0.10703459193640742
1989-04-25,0.05560576002833251,0.0555257854557078,0.05422889172547474,0.05352935628039507,0.12667991512007815
1989-04-26,0.053551463242649144,0.05300626612186049,0.053505282044586544,0.05372294501968489,0.1103944221765637
1989-04-27,0.05371278874426971,0.056383511273610354,0.05443410291769579,0.05657310584585884,0.14835460945131193
1989-04-28,0.05656298016086975,0.0555257854557078,0.05610818723080663,0.05663766805017839,0.12075179359358684
1989-05-01,0.056627543058127505,0.05551508663901017,0.05494172366871053,0.05607836843182945,0.10362423793324126
1989-05-02,0.056079003656007986,0.056383511273610354,0.055719354883008776,0.05500283360942082,0.13268382229108422
1989-05-03,0.05499269107089266,0.05431426963624009,0.054628501810925045,0.055045864682130574,0.13195122772744114
1989-05-04,0.05503572260544959,0.05418561901897995,0.05485533436100393,0.05462638996836888,0.116322543703055
1989-05-05,0.054616243389517316,0.056640812508130634,0.05448812445110579,0.05445430009464419,0.13963083970494122
1989-05-08,0.054444151668773144,0.0533386241817696,0.05206880801920705,0.05272270516358862,0.1011654148000943
1989-05-09,0.052712538152721866,0.052673906989818275,0.05133438819941083,0.05185152410850724,0.11376267304388829
1989-05-10,0.05184134774736121,0.05188053918060692,0.052187629903721444,0.05250758529268901,0.1103186365320489
1989-05-11,0.05249741597296709,0.05304916002490101,0.05321365022344521,0.053744476151294684,0.11505102900063996
1989-05-12,0.05373432010697049,0.060018025495885974,0.054455724275553674,0.06115489386913303,0.17388595102563237
1989-05-15,0.06114481735991206,0.06250538297951813,0.06189719536297633,0.06365014326139973,0.13840142813836773
1989-05-16,0.06364009353338401,0.06250538297951813,0.06313923701382917,0.06270366724000603,0.13313853615817306
1989-05-17,0.06269360735357943,0.06441377784115232,0.06326883663599597,0.06506985675572285,0.14838829195998518
1989-05-18,0.06505982226531776,0.06503560113006313,0.0648133224069819,0.06559685806335486,0.1368267708578935
1989-05-19,0.06558682922919001,0.06810191909142688,0.06635777361662848,0.06911384510174806,0.19150190306174003
1989-05-22,0.06910385401497321,0.06990309527745714,0.06903628929286088,0.06990976345656175,0.14316750311563203
1989-05-23,0.06989978091228083,0.06874520541385515,0.06660619512330967,0.0659733017044068,0.14542423119673953
1989-05-24,0.06596327691056536,0.06570035155814202,0.06593654217332034,0.06685524886306049,0.13776988110074437
1989-05-25,0.06684523353504962,0.06619352315765953,0.06684380541104096,0.0668875127566631,0.11745090774360872
1989-05-26,0.06687749777493662,0.06832705740359879,0.0676214377053811,0.0694902887428,0.10789349590757519
1989-05-30,0.06948030169634856,0.06933486578041764,0.06620655263660385,0.0667584216896035,0.11518575903533296
1989-05-31,0.06674840532235843,0.06801613021321273,0.06712459469201876,0.06833945895407906,0.1242379332412678
1989-06-01,0.06831872667872657,0.0693777596834581,0.06856106871739831,0.06989899735298938,0.1752921957627404
1989-06-02,0.06988901469315723,0.07265848497630167,0.07067794102916392,0.07371713306612226,0.18032773080939068
1989-06-05,0.07370719138587178,0.07298011205551858,0.07073193016131846,0.06996352729126432,0.12498736905924751
1989-06-06,0.06995354532402409,0.07142553828731091,0.06992189877146804,0.07234044956897401,0.14532318367071978
1989-06-07,0.07233049311294859,0.07454545004054602,0.07312962415531743,0.07525517259946751,0.16733470308868603
1989-06-08,0.0752452474268065,0.0745239859348954,0.07494411930954498,0.0750400527285679,0.16615581528512244
1989-06-09,0.07503012524705172,0.07447039214302403,0.07412327778078659,0.07497552279029301,0.1332564249385294
1989-06-12,0.0749655946161849,0.07379494289824745,0.07257882549109812,0.07449151921379127,0.11491629896594699
1989-06-13,0.0744815858449322,0.07331247011542763,0.07174717166334799,0.0719855381350667,0.12620835999865268
1989-06-14,0.07197557786982045,0.07186511716709026,0.07157436172672099,0.07189947706518202,0.1309828556030853
1989-06-15,0.07188951587625292,0.07072862600901686,0.06769701471409595,0.06786622148114962,0.13851089629155577
1989-06-16,0.06772715574205007,0.06808045498577625,0.06713540483092673,0.06923217114077018,0.19327023476708544
1989-06-19,0.06922218132397417,0.06864871771894338,0.06898226775945082,0.06981296962468425,0.09745191821886894
1989-06-20,0.06980298604152707,0.06960289906776324,0.06966269952713444,0.06912461120532037,0.1285492943514433
1989-06-21,0.06911462023409681,0.06862725361329275,0.06774022610859798,0.06829646122294875,0.12954292835730405
1989-06-22,0.06828646136329314,0.06913115726563551,0.06876627882957742,0.07027544099404137,0.13600997002256726
1989-06-23,0.07026546237453257,0.07519943517967198,0.07105596215801191,0.07638447125657871,0.1547121829633871
1989-06-26,0.07637455820454148,0.07536024871928043,0.07536531943163938,0.07487872895841557,0.10829768601165414
1989-06-27,0.07486879974543115,0.07647527577170321,0.07566772899043317,0.07685770872950815,0.13144599009734245
1989-06-28,0.07684780075667058,0.07567117590966649,0.07319442450642177,0.07402904784443415,0.12081915861093334
1989-06-29,0.0740191095119267,0.07285146143825844,0.06805344796638352,0.06743601400539512,0.12808615985718616
1989-06-30,0.06741527095793248,0.0665902070622652,0.062480427684045325,0.06560762416692717,0.13094075246724377
1989-07-03,0.06559759544831362,0.06583970099209985,0.06560173135893255,0.06695204269493799,0.04537033918286233
1989-07-05,0.06694202840580338,0.06793037349899306,0.06559095362128015,0.06846855109667344,0.09491730944120717
1989-07-06,0.06845855308403731,0.06828416350055833,0.06903628929286088,0.06944725874562507,0.10564518845363602
1989-07-07,0.06943727123733795,0.07291578621082195,0.06971668865928893,0.07306107295747533,0.12752197783690927
1989-07-10,0.07307262333212211,0.07420235885567844,0.07385326731750314,0.0753842314004824,0.09842029034322476
1989-07-11,0.07537430761299363,0.07779401133890806,0.07618616096039776,0.07722338734252265,0.13186702145575802
1989-07-12,0.07721348329446875,0.07776184948869291,0.07710420301581272,0.07833118713406872,0.12257064906194212
1989-07-13,0.07832129497589391,0.07774038538304229,0.07835702348435986,0.07848177706669346,0.11690356697766849
1989-07-14,0.0784826194019681,0.07937004921276636,0.07625096131150211,0.0805145206724886,0.1418791471588804
1989-07-17,0.08044012239244414,0.0805815317961065,0.08045230683952326,0.08115984801914272,0.09849607598773956
1989-07-18,0.08112848712432796,0.07995970850719569,0.08016070741963749,0.0799875193648566,0.1156657347839267
1989-07-19,0.07999914408020203,0.0834870362178618,0.08080873901176894,0.08469836726468055,0.16904409040385326
1989-07-20,0.08469927632185431,0.08527748035106669,0.08282841187691997,0.0823106788833986,0.15965509111118595
1989-07-21,0.08229006321749638,0.08368001267981862,0.0820075692681197,0.08488118990039806,0.1346374077941325
1989-07-24,0.08487136804259848,0.08366928062699325,0.08306602216465125,0.08248276768158841,0.10211694567011351
1989-07-25,0.08247292008181772,0.0840874286372496,0.08215879132818626,0.08270862139001561,0.13833406312102126
1989-07-26,0.08269877621430505,0.08597436046536633,0.0827960117013678,0.0871935833153677,0.1459126275725016
1989-07-27,0.08718378627620266,0.09020929927102422,0.08804499998701243,0.09143119266672739,0.1673094412071811
1989-07-28,0.09136767669755985,0.09123853744523286,0.0915551360096975,0.09160328254045208,0.13946242716157498
1989-07-31,0.0915720337337374,0.0945835885827731,0.0923327672239958,0.09583012686377429,0.12770723163461214
1989-08-01,0.09582042251957046,0.09663136611449269,0.09331560963051505,0.09332414470951483,0.17707736872242244
1989-08-02,0.09331441346891234,0.09271808655204616,0.09281879901840823,0.09395870595259664,0.1404307992859308
1989-08-03,0.09394898152266201,0.09366156908416834,0.09426605186148207,0.09438891342835115,0.12942503957694768
1989-08-04,0.09437919361578051,0.09387600857964262,0.09295920985952494,0.09350699961127695,0.1303176260567887
1989-08-07,0.09349727033323368,0.09816454117717183,0.09437406252704661,0.09941167610648705,0.1537522314661996
1989-08-08,0.09940201020261136,0.09861481887364887,0.09909384002503235,0.09934714616821216,0.15607632456465356
1989-08-09,0.09928368289361039,0.09985849761546495,0.09756016547299629,0.09675510294406803,0.16412644413755936
1989-08-10,0.0967454085275189,0.0985504941010854,0.0958861146411829,0.09816405141035373,0.15466165920037722
1989-08-11,0.09818663743130884,0.10005147407742171,0.0944820731926111,0.09438891342835115,0.15372696958469467
1989-08-14,0.09434692830034713,0.09389743944916562,0.09226796687289146,0.09258202353098322,0.10695880629189261
1989-08-15,0.09257228432528525,0.09345786164151948,0.0934452092526818,0.09435664845921371,0.1126511502576712
1989-08-16,0.09434692830034713,0.09489451577315916,0.09523808196900957,0.09537842052245465,0.11373741116238337
1989-08-17,0.09536871133014213,0.09491597987880979,0.09335881994497514,0.09407703199161876,0.12005288153861698
1989-08-18,0.09406730883166298,0.0945299947909018,0.0943524735704443,0.09577636302907178,0.11015864461585098
1989-08-21,0.09576665810782731,0.09476586515589902,0.09074510461984714,0.09001151143844888,0.10257165953720232
